Meas_numb;SHT75_temp;SHT75_hum;SHT75_time;HTU21DF_temp;HTU21DF_hum;HTU21DF_time;SHT31_temp;SHT31_hum;SHT31_time;BME280_temp;BME280_hum;BME280_time;DHT22_temp;DHT22_hum;DHT22_time
2154;30.00;60.05;2395247.00;29.63;57.32;2395366.00;30.24;64.09;2395418.00;30.40;58.74;2395420.00;29.80;66.30;2395426.00
2155;30.00;59.68;2396350.00;29.62;57.01;2396469.00;30.23;64.01;2396521.00;30.40;58.67;2396523.00;29.80;66.30;2396523.00
2156;30.00;59.39;2397446.00;29.63;56.82;2397565.00;30.26;63.89;2397617.00;30.41;58.61;2397619.00;29.80;66.00;2397625.00
2157;30.00;59.14;2398548.00;29.63;56.71;2398667.00;30.26;63.80;2398719.00;30.40;58.59;2398721.00;29.80;66.00;2398721.00
2158;30.00;58.95;2399644.00;29.64;56.80;2399763.00;30.23;63.77;2399815.00;30.40;58.55;2399817.00;29.80;65.70;2399824.00
2159;29.99;58.83;2400747.00;29.64;56.99;2400866.00;30.26;63.73;2400918.00;30.40;58.54;2400920.00;29.80;65.70;2400920.00
2160;30.00;58.67;2401981.00;29.64;57.22;2402099.00;30.24;63.75;2402151.00;30.41;58.50;2402153.00;29.80;65.50;2402160.00
2161;30.00;58.55;2403083.00;29.65;57.36;2403202.00;30.27;63.70;2403254.00;30.41;58.47;2403256.00;29.80;65.50;2403256.00
2162;29.99;58.45;2404179.00;29.65;57.40;2404298.00;30.26;63.70;2404350.00;30.41;58.41;2404352.00;29.80;65.30;2404359.00
2163;30.00;58.36;2405282.00;29.64;57.34;2405401.00;30.24;63.65;2405453.00;30.41;58.30;2405455.00;29.80;65.30;2405455.00
2164;30.00;58.33;2406378.00;29.65;57.19;2406497.00;30.26;63.62;2406549.00;30.40;58.17;2406551.00;29.80;65.20;2406557.00
2165;29.99;58.32;2407481.00;29.65;57.05;2407600.00;30.26;63.54;2407652.00;30.40;58.00;2407654.00;29.80;65.20;2407654.00
2166;30.00;58.33;2408577.00;29.66;56.93;2408696.00;30.26;63.44;2408748.00;30.41;57.82;2408750.00;29.80;65.10;2408756.00
2167;30.00;58.36;2409680.00;29.64;56.82;2409799.00;30.26;63.34;2409851.00;30.41;57.71;2409853.00;29.80;65.10;2409853.00
2168;30.00;58.39;2410776.00;29.65;56.77;2410895.00;30.26;63.29;2410947.00;30.41;57.67;2410949.00;29.80;64.90;2410955.00
2169;29.99;58.42;2411879.00;29.64;56.80;2411998.00;30.28;63.21;2412050.00;30.41;57.69;2412052.00;29.80;64.90;2412052.00
2170;30.00;58.45;2413113.00;29.65;56.84;2413231.00;30.26;63.14;2413283.00;30.41;57.75;2413285.00;29.80;64.80;2413291.00
2171;30.00;58.48;2414215.00;29.65;56.79;2414334.00;30.24;63.07;2414386.00;30.41;57.76;2414388.00;29.80;64.80;2414388.00
2172;30.02;58.42;2415311.00;29.66;56.67;2415430.00;30.26;63.06;2415482.00;30.41;57.69;2415484.00;29.80;64.60;2415490.00
2173;30.00;58.20;2416414.00;29.65;56.53;2416533.00;30.26;62.95;2416585.00;30.41;57.60;2416587.00;29.80;64.60;2416587.00
2174;30.01;57.98;2417510.00;29.65;56.49;2417629.00;30.27;62.89;2417681.00;30.41;57.47;2417683.00;29.80;64.50;2417689.00
2175;30.00;57.82;2418613.00;29.65;56.45;2418732.00;30.26;62.79;2418784.00;30.41;57.38;2418786.00;29.80;64.50;2418786.00
2176;30.00;57.76;2419709.00;29.65;56.45;2419828.00;30.27;62.73;2419880.00;30.41;57.32;2419882.00;29.80;64.40;2419888.00
2177;29.99;57.79;2420811.00;29.65;56.47;2420930.00;30.27;62.64;2420982.00;30.41;57.32;2420984.00;29.80;64.40;2420984.00
2178;30.01;57.95;2421907.00;29.66;56.44;2422026.00;30.24;62.60;2422078.00;30.41;57.36;2422080.00;29.80;64.20;2422086.00
2179;30.00;58.14;2423010.00;29.66;56.27;2423129.00;30.26;62.62;2423181.00;30.41;57.35;2423183.00;29.80;64.20;2423183.00
2180;30.00;58.29;2424244.00;29.66;55.99;2424362.00;30.27;62.52;2424414.00;30.41;57.29;2424416.00;29.80;64.20;2424422.00
2181;30.00;58.36;2425346.00;29.66;55.79;2425465.00;30.27;62.47;2425517.00;30.42;57.24;2425519.00;29.80;64.20;2425519.00
2182;29.99;58.32;2426442.00;29.65;55.63;2426561.00;30.27;62.40;2426613.00;30.41;57.20;2426615.00;29.80;64.10;2426621.00
2183;30.00;58.20;2427545.00;29.66;55.55;2427664.00;30.27;62.39;2427716.00;30.41;57.22;2427718.00;29.80;64.10;2427718.00
2184;30.00;58.11;2428641.00;29.66;55.47;2428760.00;30.27;62.29;2428812.00;30.41;57.25;2428814.00;29.80;63.90;2428821.00
2185;30.01;58.04;2429744.00;29.66;55.42;2429863.00;30.27;62.29;2429915.00;30.42;57.30;2429917.00;29.80;63.90;2429917.00
2186;30.02;58.01;2430840.00;29.66;55.44;2430959.00;30.27;62.24;2431011.00;30.42;57.35;2431013.00;29.80;63.70;2431020.00
2187;30.01;57.98;2431943.00;29.67;55.42;2432062.00;30.24;62.19;2432114.00;30.43;57.40;2432116.00;29.80;63.70;2432116.00
2188;30.00;57.85;2433039.00;29.67;55.41;2433158.00;30.30;62.17;2433210.00;30.43;57.37;2433212.00;29.80;63.50;2433219.00
2189;30.00;57.66;2434142.00;29.66;55.37;2434261.00;30.28;62.05;2434313.00;30.43;57.28;2434315.00;29.80;63.50;2434315.00
2190;30.00;57.38;2435379.00;29.67;55.36;2435497.00;30.26;61.90;2435549.00;30.43;57.12;2435551.00;29.80;63.40;2435558.00
2191;30.01;57.22;2436481.00;29.67;55.40;2436600.00;30.28;61.80;2436652.00;30.43;57.06;2436654.00;29.80;63.40;2436654.00
2192;30.00;57.16;2437577.00;29.68;55.52;2437696.00;30.28;61.75;2437748.00;30.42;57.07;2437750.00;29.80;63.30;2437757.00
2193;30.00;57.16;2438680.00;29.67;55.76;2438799.00;30.28;61.80;2438851.00;30.43;57.17;2438853.00;29.80;63.30;2438853.00
2194;30.00;57.28;2439776.00;29.68;56.08;2439895.00;30.27;61.90;2439947.00;30.43;57.31;2439949.00;29.80;63.20;2439955.00
2195;30.00;57.54;2440879.00;29.68;56.37;2440998.00;30.28;62.05;2441050.00;30.43;57.59;2441052.00;29.80;63.20;2441052.00
2196;30.01;57.85;2441975.00;29.68;56.52;2442094.00;30.27;62.23;2442146.00;30.43;57.86;2442148.00;29.90;63.30;2442155.00
2197;30.00;58.23;2443078.00;29.67;56.53;2443197.00;30.27;62.39;2443249.00;30.44;58.05;2443251.00;29.90;63.30;2443251.00
2198;30.00;58.51;2444174.00;29.68;56.41;2444293.00;30.27;62.54;2444345.00;30.43;58.10;2444347.00;29.80;63.40;2444354.00
2199;30.01;58.70;2445277.00;29.68;56.23;2445396.00;30.27;62.55;2445448.00;30.44;58.04;2445450.00;29.80;63.40;2445450.00
2200;30.00;58.73;2446511.00;29.68;55.94;2446629.00;30.28;62.58;2446681.00;30.43;57.88;2446683.00;29.80;63.50;2446690.00
2201;30.00;58.48;2447613.00;29.68;55.75;2447732.00;30.30;62.54;2447784.00;30.43;57.70;2447786.00;29.80;63.50;2447786.00
2202;30.00;58.11;2448709.00;29.70;55.64;2448828.00;30.28;62.43;2448880.00;30.44;57.53;2448882.00;29.90;63.50;2448889.00
2203;30.00;57.76;2449812.00;29.70;55.56;2449931.00;30.28;62.35;2449983.00;30.44;57.37;2449985.00;29.90;63.50;2449985.00
2204;30.00;57.47;2450908.00;29.70;55.50;2451027.00;30.27;62.26;2451079.00;30.44;57.24;2451081.00;29.90;63.40;2451088.00
2205;30.00;57.28;2452011.00;29.70;55.46;2452130.00;30.27;62.15;2452182.00;30.43;57.13;2452184.00;29.90;63.40;2452184.00
2206;30.01;57.19;2453107.00;29.70;55.42;2453226.00;30.27;62.04;2453278.00;30.44;57.04;2453280.00;29.80;63.20;2453286.00
2207;30.00;57.10;2454210.00;29.70;55.44;2454329.00;30.30;61.93;2454381.00;30.44;56.96;2454383.00;29.80;63.20;2454383.00
2208;30.00;57.10;2455306.00;29.70;55.50;2455425.00;30.28;61.82;2455477.00;30.44;56.91;2455479.00;29.90;63.10;2455486.00
2209;30.01;57.10;2456409.00;29.70;55.60;2456528.00;30.28;61.79;2456580.00;30.44;56.91;2456582.00;29.90;63.10;2456582.00
2210;30.01;57.22;2457643.00;29.70;55.72;2457761.00;30.31;61.74;2457813.00;30.44;56.93;2457815.00;29.90;62.90;2457822.00
2211;30.01;57.35;2458745.00;29.70;55.85;2458864.00;30.30;61.75;2458916.00;30.45;56.96;2458918.00;29.90;62.90;2458918.00
2212;30.02;57.48;2459841.00;29.70;55.94;2459960.00;30.28;61.73;2460012.00;30.44;56.98;2460014.00;29.90;62.90;2460021.00
2213;30.01;57.57;2460944.00;29.71;56.01;2461063.00;30.30;61.75;2461115.00;30.44;56.99;2461117.00;29.90;62.90;2461117.00
2214;30.02;57.67;2462040.00;29.71;56.07;2462159.00;30.28;61.82;2462211.00;30.44;56.99;2462213.00;29.90;62.80;2462219.00
2215;30.02;57.70;2463143.00;29.71;56.11;2463262.00;30.30;61.78;2463314.00;30.44;56.97;2463316.00;29.90;62.80;2463316.00
2216;30.02;57.76;2464239.00;29.71;56.15;2464358.00;30.30;61.79;2464410.00;30.45;56.91;2464412.00;29.90;62.90;2464419.00
2217;30.03;57.76;2465342.00;29.71;56.17;2465461.00;30.27;61.81;2465513.00;30.45;56.84;2465515.00;29.90;62.90;2465515.00
2218;30.03;57.73;2466438.00;29.72;56.20;2466557.00;30.30;61.77;2466609.00;30.45;56.75;2466611.00;29.90;62.90;2466618.00
2219;30.03;57.70;2467541.00;29.70;56.21;2467660.00;30.30;61.75;2467712.00;30.45;56.67;2467714.00;29.90;62.90;2467714.00
2220;30.02;57.63;2468848.00;29.70;56.21;2468966.00;30.30;61.72;2469018.00;30.45;56.54;2469020.00;29.90;63.00;2469027.00
2221;30.02;57.63;2469950.00;29.72;56.21;2470069.00;30.31;61.68;2470121.00;30.45;56.45;2470123.00;29.90;63.00;2470123.00
2222;30.03;57.64;2471046.00;29.71;56.21;2471165.00;30.28;61.63;2471217.00;30.45;56.38;2471219.00;29.90;63.00;2471226.00
2223;30.03;57.76;2472149.00;29.71;56.24;2472268.00;30.28;61.61;2472320.00;30.45;56.36;2472322.00;29.90;63.00;2472322.00
2224;30.03;57.89;2473245.00;29.71;56.32;2473364.00;30.30;61.59;2473416.00;30.46;56.41;2473418.00;29.90;63.00;2473425.00
2225;30.02;58.01;2474348.00;29.71;56.40;2474467.00;30.31;61.62;2474519.00;30.45;56.49;2474521.00;29.90;63.00;2474521.00
2226;30.03;58.14;2475444.00;29.72;56.54;2475563.00;30.30;61.67;2475615.00;30.45;56.66;2475617.00;29.90;63.10;2475624.00
2227;30.03;58.33;2476547.00;29.72;56.72;2476666.00;30.31;61.79;2476718.00;30.46;56.90;2476720.00;29.90;63.10;2476720.00
2228;30.02;58.55;2477643.00;29.72;56.90;2477762.00;30.30;61.91;2477814.00;30.46;57.19;2477816.00;29.90;63.20;2477823.00
2229;30.02;58.80;2478746.00;29.72;57.02;2478865.00;30.31;62.09;2478917.00;30.45;57.46;2478919.00;29.90;63.20;2478919.00
2230;30.02;59.11;2479980.00;29.73;57.20;2480098.00;30.32;62.27;2480150.00;30.46;57.70;2480152.00;29.90;63.40;2480159.00
2231;30.03;59.49;2481082.00;29.73;57.29;2481201.00;30.32;62.43;2481253.00;30.47;57.82;2481255.00;29.90;63.40;2481255.00
2232;30.02;59.74;2482178.00;29.72;57.21;2482297.00;30.31;62.57;2482349.00;30.46;57.88;2482351.00;29.90;63.70;2482358.00
2233;30.04;59.90;2483281.00;29.72;56.97;2483400.00;30.32;62.62;2483452.00;30.46;57.88;2483454.00;29.90;63.70;2483454.00
2234;30.04;59.87;2484377.00;29.73;56.66;2484496.00;30.32;62.65;2484548.00;30.46;57.84;2484550.00;29.90;63.90;2484557.00
2235;30.03;59.68;2485480.00;29.73;56.40;2485599.00;30.31;62.61;2485651.00;30.46;57.77;2485653.00;29.90;63.90;2485653.00
2236;30.03;59.27;2486576.00;29.73;56.27;2486695.00;30.28;62.57;2486747.00;30.46;57.70;2486749.00;29.90;63.80;2486756.00
2237;30.03;58.80;2487679.00;29.73;56.23;2487798.00;30.30;62.49;2487850.00;30.46;57.66;2487852.00;29.90;63.80;2487852.00
2238;30.03;58.49;2488775.00;29.72;56.24;2488894.00;30.32;62.42;2488946.00;30.47;57.68;2488948.00;29.90;63.70;2488955.00
2239;30.02;58.23;2489878.00;29.73;56.30;2489997.00;30.32;62.44;2490049.00;30.46;57.75;2490051.00;29.90;63.70;2490051.00
2240;30.03;58.11;2491112.00;29.72;56.37;2491230.00;30.30;62.46;2491282.00;30.47;57.89;2491284.00;29.90;63.60;2491291.00
2241;30.03;58.05;2492214.00;29.73;56.42;2492333.00;30.31;62.50;2492385.00;30.47;58.01;2492387.00;29.90;63.60;2492387.00
2242;30.02;58.01;2493310.00;29.73;56.43;2493429.00;30.31;62.57;2493481.00;30.47;58.10;2493483.00;29.90;63.50;2493490.00
2243;30.04;57.98;2494413.00;29.74;56.34;2494532.00;30.31;62.63;2494584.00;30.47;58.07;2494586.00;29.90;63.50;2494586.00
2244;30.02;57.89;2495509.00;29.73;56.27;2495628.00;30.31;62.60;2495680.00;30.47;57.96;2495682.00;29.90;63.50;2495689.00
2245;30.03;57.83;2496612.00;29.73;56.19;2496731.00;30.31;62.59;2496783.00;30.47;57.84;2496785.00;29.90;63.50;2496785.00
2246;30.04;57.73;2497708.00;29.73;56.14;2497827.00;30.32;62.56;2497879.00;30.47;57.69;2497881.00;29.90;63.50;2497888.00
2247;30.04;57.70;2498811.00;29.74;56.13;2498930.00;30.31;62.53;2498982.00;30.47;57.55;2498984.00;29.90;63.50;2498984.00
2248;30.04;57.64;2499907.00;29.74;56.15;2500026.00;30.32;62.44;2500078.00;30.47;57.42;2500080.00;29.90;63.40;2500087.00
2249;30.05;57.61;2501010.00;29.75;56.18;2501129.00;30.32;62.36;2501181.00;30.47;57.30;2501183.00;29.90;63.40;2501183.00
2250;30.05;57.61;2502244.00;29.74;56.18;2502362.00;30.35;62.28;2502414.00;30.48;57.17;2502416.00;29.90;63.30;2502423.00
2251;30.04;57.61;2503346.00;29.74;56.17;2503465.00;30.34;62.23;2503517.00;30.48;57.07;2503519.00;29.90;63.30;2503519.00
2252;30.06;57.64;2504442.00;29.74;56.18;2504561.00;30.31;62.19;2504613.00;30.48;56.96;2504615.00;29.90;63.30;2504622.00
2253;30.05;57.70;2505545.00;29.74;56.18;2505664.00;30.31;62.12;2505716.00;30.48;56.87;2505718.00;29.90;63.30;2505718.00
2254;30.03;57.89;2506641.00;29.74;56.26;2506760.00;30.32;62.11;2506812.00;30.47;56.82;2506814.00;29.90;63.20;2506821.00
2255;30.04;58.21;2507744.00;29.75;56.31;2507863.00;30.34;62.06;2507915.00;30.48;56.84;2507917.00;29.90;63.20;2507917.00
2256;30.03;58.52;2508840.00;29.75;56.34;2508959.00;30.31;62.08;2509011.00;30.48;56.94;2509013.00;29.90;63.20;2509020.00
2257;30.03;58.77;2509943.00;29.75;56.21;2510062.00;30.34;62.07;2510114.00;30.49;57.01;2510116.00;29.90;63.20;2510116.00
2258;30.03;58.80;2511039.00;29.74;56.08;2511158.00;30.32;62.09;2511210.00;30.48;57.05;2511212.00;29.90;63.30;2511219.00
2259;30.03;58.68;2512142.00;29.75;56.12;2512261.00;30.32;62.09;2512313.00;30.48;57.13;2512315.00;29.90;63.30;2512315.00
2260;30.02;58.74;2513376.00;29.75;56.15;2513494.00;30.31;62.14;2513546.00;30.48;57.27;2513548.00;29.90;63.30;2513555.00
2261;30.03;58.99;2514478.00;29.75;56.11;2514597.00;30.35;62.18;2514649.00;30.48;57.39;2514651.00;29.90;63.30;2514651.00
2262;30.03;59.21;2515574.00;29.75;55.97;2515693.00;30.35;62.17;2515745.00;30.48;57.42;2515747.00;29.90;63.30;2515754.00
2263;30.04;59.24;2516677.00;29.75;55.71;2516796.00;30.34;62.13;2516848.00;30.49;57.34;2516850.00;29.90;63.30;2516850.00
2264;30.04;59.09;2517773.00;29.75;55.50;2517892.00;30.35;62.08;2517944.00;30.49;57.20;2517946.00;29.90;63.30;2517953.00
2265;30.04;58.90;2518876.00;29.75;55.46;2518995.00;30.32;62.03;2519047.00;30.48;57.03;2519049.00;29.90;63.30;2519049.00
2266;30.05;58.71;2519972.00;29.77;55.53;2520091.00;30.32;61.89;2520143.00;30.48;56.84;2520145.00;29.90;63.10;2520152.00
2267;30.04;58.55;2521075.00;29.75;55.66;2521194.00;30.34;61.76;2521246.00;30.49;56.63;2521248.00;29.90;63.10;2521248.00
2268;30.04;58.36;2522171.00;29.76;55.80;2522290.00;30.34;61.58;2522342.00;30.49;56.46;2522344.00;29.90;62.90;2522351.00
2269;30.04;58.17;2523274.00;29.74;55.89;2523393.00;30.34;61.42;2523445.00;30.49;56.39;2523447.00;29.90;62.90;2523447.00
2270;30.04;58.02;2524508.00;29.77;55.97;2524626.00;30.35;61.35;2524678.00;30.49;56.45;2524680.00;29.90;62.80;2524686.00
2271;30.05;57.89;2525610.00;29.77;56.05;2525729.00;30.37;61.30;2525781.00;30.49;56.59;2525783.00;29.90;62.80;2525783.00
2272;30.05;57.80;2526706.00;29.77;56.16;2526825.00;30.35;61.34;2526877.00;30.49;56.76;2526879.00;29.90;62.80;2526885.00
2273;30.04;57.80;2527809.00;29.76;56.31;2527928.00;30.34;61.43;2527980.00;30.49;56.88;2527982.00;29.90;62.80;2527982.00
2274;30.06;57.86;2528905.00;29.76;56.40;2529024.00;30.32;61.54;2529076.00;30.49;56.96;2529078.00;29.90;62.80;2529084.00
2275;30.04;57.98;2530008.00;29.75;56.44;2530127.00;30.34;61.61;2530179.00;30.49;56.99;2530181.00;29.90;62.80;2530181.00
2276;30.04;58.21;2531104.00;29.76;56.47;2531223.00;30.34;61.70;2531275.00;30.49;56.96;2531277.00;29.90;62.90;2531284.00
2277;30.04;58.58;2532207.00;29.77;56.49;2532326.00;30.35;61.74;2532378.00;30.49;56.92;2532380.00;29.90;62.90;2532380.00
2278;30.04;58.96;2533303.00;29.76;56.51;2533422.00;30.34;61.81;2533474.00;30.49;56.92;2533476.00;29.90;63.00;2533483.00
2279;30.03;59.34;2534406.00;29.77;56.52;2534525.00;30.35;61.84;2534577.00;30.49;56.94;2534579.00;29.90;63.00;2534579.00
2280;30.03;59.62;2535640.00;29.76;56.50;2535758.00;30.35;61.90;2535810.00;30.50;57.00;2535812.00;30.00;63.30;2535818.00
2281;30.03;59.81;2536742.00;29.78;56.48;2536861.00;30.35;61.94;2536913.00;30.49;57.14;2536915.00;30.00;63.30;2536915.00
2282;30.04;59.93;2537838.00;29.77;56.42;2537957.00;30.34;62.00;2538009.00;30.50;57.25;2538011.00;30.00;63.50;2538018.00
2283;30.03;59.93;2538941.00;29.76;56.31;2539060.00;30.32;62.04;2539112.00;30.50;57.38;2539114.00;30.00;63.50;2539114.00
2284;30.04;59.84;2540037.00;29.77;56.12;2540156.00;30.35;62.08;2540208.00;30.50;57.47;2540210.00;30.00;63.60;2540217.00
2285;30.04;59.62;2541140.00;29.77;55.94;2541259.00;30.34;62.12;2541311.00;30.50;57.53;2541313.00;30.00;63.60;2541313.00
2286;30.04;59.31;2542236.00;29.78;55.81;2542355.00;30.34;62.09;2542407.00;30.50;57.50;2542409.00;30.00;63.50;2542416.00
2287;30.04;58.93;2543339.00;29.78;55.70;2543458.00;30.35;62.06;2543510.00;30.50;57.47;2543512.00;30.00;63.50;2543512.00
2288;30.04;58.52;2544435.00;29.77;55.61;2544554.00;30.35;62.00;2544606.00;30.50;57.42;2544608.00;29.90;63.30;2544615.00
2289;30.04;58.17;2545538.00;29.77;55.53;2545657.00;30.37;61.97;2545709.00;30.51;57.37;2545711.00;29.90;63.30;2545711.00
2290;30.04;57.89;2546772.00;29.77;55.49;2546890.00;30.35;61.87;2546942.00;30.50;57.35;2546944.00;29.90;63.10;2546951.00
2291;30.03;57.73;2547874.00;29.76;55.47;2547993.00;30.32;61.85;2548045.00;30.50;57.32;2548047.00;29.90;63.10;2548047.00
2292;30.04;57.61;2548970.00;29.78;55.44;2549089.00;30.35;61.81;2549141.00;30.51;57.29;2549143.00;29.90;63.00;2549150.00
2293;30.04;57.51;2550073.00;29.78;55.43;2550192.00;30.38;61.84;2550244.00;30.51;57.24;2550246.00;29.90;63.00;2550246.00
2294;30.04;57.48;2551169.00;29.78;55.38;2551288.00;30.37;61.83;2551340.00;30.50;57.17;2551342.00;29.90;62.80;2551348.00
2295;30.05;57.45;2552272.00;29.79;55.34;2552391.00;30.34;61.85;2552443.00;30.51;57.12;2552445.00;29.90;62.80;2552445.00
2296;30.04;57.42;2553368.00;29.78;55.27;2553487.00;30.35;61.85;2553539.00;30.51;57.01;2553541.00;29.90;62.70;2553548.00
2297;30.05;57.32;2554471.00;29.78;55.33;2554590.00;30.38;61.83;2554642.00;30.51;56.93;2554644.00;29.90;62.70;2554644.00
2298;30.05;57.26;2555567.00;29.78;55.47;2555686.00;30.37;61.78;2555738.00;30.51;56.87;2555740.00;29.90;62.60;2555746.00
2299;30.06;57.29;2556670.00;29.77;55.64;2556789.00;30.35;61.81;2556841.00;30.51;56.80;2556843.00;29.90;62.60;2556843.00
2300;30.05;57.36;2557904.00;29.78;55.82;2558022.00;30.35;61.77;2558074.00;30.50;56.74;2558076.00;30.00;62.60;2558082.00
2301;30.05;57.48;2559006.00;29.79;55.92;2559125.00;30.35;61.81;2559177.00;30.51;56.65;2559179.00;30.00;62.60;2559179.00
2302;30.06;57.64;2560102.00;29.77;55.97;2560221.00;30.38;61.73;2560273.00;30.51;56.55;2560275.00;29.90;62.60;2560281.00
2303;30.05;57.86;2561205.00;29.78;55.99;2561324.00;30.35;61.68;2561376.00;30.51;56.48;2561378.00;29.90;62.60;2561378.00
2304;30.05;58.05;2562301.00;29.77;55.99;2562420.00;30.37;61.65;2562472.00;30.51;56.43;2562474.00;30.00;62.70;2562480.00
2305;30.04;58.27;2563404.00;29.78;55.95;2563523.00;30.35;61.62;2563575.00;30.51;56.40;2563577.00;30.00;62.70;2563577.00
2306;30.06;58.49;2564500.00;29.79;55.91;2564619.00;30.37;61.58;2564671.00;30.51;56.38;2564673.00;30.00;62.70;2564679.00
2307;30.06;58.65;2565603.00;29.78;55.86;2565722.00;30.37;61.54;2565774.00;30.51;56.39;2565776.00;30.00;62.70;2565776.00
2308;30.05;58.71;2566699.00;29.80;55.82;2566818.00;30.37;61.53;2566870.00;30.52;56.44;2566872.00;30.00;62.80;2566878.00
2309;30.04;58.68;2567802.00;29.79;55.78;2567921.00;30.38;61.50;2567973.00;30.51;56.51;2567975.00;30.00;62.80;2567975.00
2310;30.05;58.55;2569036.00;29.78;55.72;2569154.00;30.40;61.49;2569206.00;30.51;56.58;2569208.00;29.90;62.70;2569215.00
2311;30.05;58.36;2570138.00;29.79;55.69;2570257.00;30.37;61.49;2570309.00;30.52;56.69;2570311.00;29.90;62.70;2570311.00
2312;30.05;58.21;2571234.00;29.79;55.72;2571353.00;30.38;61.53;2571405.00;30.51;56.88;2571407.00;29.90;62.60;2571413.00
2313;30.05;58.08;2572337.00;29.79;55.76;2572456.00;30.37;61.55;2572508.00;30.52;57.06;2572510.00;29.90;62.60;2572510.00
2314;30.04;57.98;2573433.00;29.78;55.75;2573552.00;30.37;61.62;2573604.00;30.52;57.19;2573606.00;30.00;62.70;2573612.00
2315;30.05;57.86;2574536.00;29.78;55.70;2574655.00;30.38;61.69;2574707.00;30.52;57.29;2574709.00;30.00;62.70;2574709.00
2316;30.05;57.73;2575632.00;29.80;55.62;2575751.00;30.38;61.72;2575803.00;30.52;57.29;2575805.00;29.90;62.60;2575811.00
2317;30.05;57.61;2576735.00;29.79;55.58;2576854.00;30.37;61.72;2576906.00;30.52;57.25;2576908.00;29.90;62.60;2576908.00
2318;30.05;57.51;2577831.00;29.79;55.56;2577950.00;30.38;61.75;2578002.00;30.52;57.21;2578004.00;30.00;62.70;2578010.00
2319;30.04;57.42;2578934.00;29.79;55.58;2579053.00;30.40;61.78;2579105.00;30.53;57.15;2579107.00;30.00;62.70;2579107.00
2320;30.06;57.42;2580168.00;29.79;55.65;2580286.00;30.40;61.70;2580338.00;30.52;57.08;2580340.00;30.00;62.60;2580346.00
2321;30.06;57.45;2581270.00;29.81;55.73;2581389.00;30.40;61.71;2581441.00;30.52;57.02;2581443.00;30.00;62.60;2581443.00
2322;30.07;57.58;2582366.00;29.81;55.83;2582485.00;30.38;61.71;2582537.00;30.53;56.96;2582539.00;30.00;62.60;2582545.00
2323;30.07;57.67;2583469.00;29.79;55.92;2583588.00;30.40;61.66;2583640.00;30.52;56.91;2583642.00;30.00;62.60;2583642.00
2324;30.07;57.74;2584565.00;29.80;56.02;2584684.00;30.40;61.64;2584736.00;30.52;56.87;2584738.00;30.00;62.60;2584744.00
2325;30.07;57.83;2585668.00;29.80;56.11;2585787.00;30.38;61.66;2585839.00;30.52;56.82;2585841.00;30.00;62.60;2585841.00
2326;30.08;57.90;2586764.00;29.81;56.21;2586883.00;30.37;61.60;2586935.00;30.53;56.79;2586937.00;30.00;62.60;2586943.00
2327;30.06;57.96;2587867.00;29.79;56.29;2587986.00;30.38;61.60;2588038.00;30.53;56.75;2588040.00;30.00;62.60;2588040.00
2328;30.08;57.99;2588963.00;29.82;56.36;2589082.00;30.40;61.60;2589134.00;30.53;56.73;2589136.00;30.00;62.60;2589142.00
2329;30.09;58.02;2590066.00;29.80;56.43;2590185.00;30.38;61.58;2590237.00;30.53;56.72;2590239.00;30.00;62.60;2590239.00
2330;30.07;58.05;2591303.00;29.81;56.49;2591421.00;30.37;61.54;2591473.00;30.53;56.71;2591475.00;30.00;62.70;2591481.00
2331;30.09;58.09;2592405.00;29.81;56.55;2592524.00;30.40;61.60;2592576.00;30.54;56.68;2592578.00;30.00;62.70;2592578.00
2332;30.09;58.12;2593501.00;29.81;56.61;2593620.00;30.38;61.60;2593672.00;30.54;56.63;2593674.00;30.00;62.80;2593680.00
2333;30.09;58.12;2594604.00;29.82;56.65;2594723.00;30.41;61.62;2594775.00;30.53;56.58;2594777.00;30.00;62.80;2594777.00
2334;30.09;58.15;2595700.00;29.80;56.72;2595819.00;30.40;61.67;2595871.00;30.53;56.54;2595873.00;30.00;62.80;2595879.00
2335;30.08;58.24;2596803.00;29.82;56.78;2596922.00;30.38;61.65;2596974.00;30.53;56.49;2596976.00;30.00;62.80;2596976.00
2336;30.09;58.43;2597899.00;29.81;56.82;2598018.00;30.40;61.64;2598070.00;30.53;56.48;2598072.00;30.00;62.90;2598078.00
2337;30.08;58.75;2599002.00;29.81;56.86;2599121.00;30.41;61.66;2599173.00;30.54;56.49;2599175.00;30.00;62.90;2599175.00
2338;30.07;59.22;2600098.00;29.82;56.89;2600217.00;30.40;61.65;2600269.00;30.54;56.59;2600271.00;30.00;63.00;2600278.00
2339;30.07;59.75;2601201.00;29.82;56.92;2601320.00;30.38;61.73;2601372.00;30.54;56.79;2601374.00;30.00;63.00;2601374.00
2340;30.08;60.35;2602435.00;29.82;56.96;2602553.00;30.40;61.82;2602605.00;30.54;57.14;2602607.00;30.00;63.20;2602614.00
2341;30.06;60.75;2603537.00;29.81;56.97;2603656.00;30.38;61.90;2603708.00;30.54;57.46;2603710.00;30.00;63.20;2603710.00
2342;30.07;61.03;2604633.00;29.83;56.97;2604752.00;30.40;62.04;2604804.00;30.55;57.75;2604806.00;30.00;63.40;2604813.00
2343;30.07;61.16;2605736.00;29.81;56.94;2605855.00;30.40;62.19;2605907.00;30.54;57.96;2605909.00;30.00;63.40;2605909.00
